LocationID,LocationName,Latitude,Longitude,Date,Characteristic,Fraction,Value,Unit
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.58761,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.451718,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.781978,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,7.324828,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.766549,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.761462,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.746622,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.73753,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.284942,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.96081,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.771121,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.71442,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.756497,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.752653,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.748673,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.71491,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.72974,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.744386,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.83242,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.788965,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,7.749092,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.71628,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.746651,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,19.98672,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,6.260839,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,21.64576,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.29012,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.824574,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.807016,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.11679,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.783582,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.10814,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.11639,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,7.099376,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,7.058381,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,6.663355,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,6.311907,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,10.13662,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.13808,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.11659,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.11704,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.746217,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.03664,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.747863,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,21.7798,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.771585,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.761653,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,21.7798,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.751332,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.08555,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,6.324234,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.13353,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.816209,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.825118,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,8.863784,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.812115,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.744184,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.754391,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Temperature, water",,20.75948,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,10.92865,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.812115,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,9.504592,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,6.933637,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,10.41792,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,8.198759,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,7.470387,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,pH,,8.754691,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Dissolved oxygen (DO),,9.504592,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Total dissolved solids,Total,1350,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,31.5,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Phosphate-phosphorus,Total,0.104,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Nitrogen,Total,0.58,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Phosphate-phosphorus,Dissolved,0.026,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Nitrogen,Dissolved,0.614,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,09-19-2018,Turbidity,Total,56.4,NTU
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Nitrogen,Dissolved,0.859,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Turbidity,Total,101,NTU
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Nitrogen,Total,0.56,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Total dissolved solids,Total,1370,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Phosphate-phosphorus,Total,0.102,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Phosphate-phosphorus,Dissolved,0.0213,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.91063,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.978654,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.924615,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.75032,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.830564,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.799109,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,9.011492,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.983521,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.830564,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.91063,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.811482,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.019007,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.792048,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.91183,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.980313,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.89329,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.817587,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.828639,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.92714,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.88983,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.84529,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.797664,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.978654,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.62575,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,7.435101,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.830449,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.93731,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.821998,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.793603,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,8.427428,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,pH,,8.785208,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,"Temperature, water",,19.55029,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,09-19-2018,Dissolved oxygen (DO),,7.266,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.647098,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,5.564346,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.807469,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.779346,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,6.658247,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.70076,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.729858,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.70802,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.74032,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,21.0719,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,6.03958,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,21.0719,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.866511,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.93468,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.74368,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.69059,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.704562,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,6.208549,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.68117,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,9.156971,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.843934,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,7.309728,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,6.862803,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.753614,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,6.452418,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,pH,,8.866511,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,9.156971,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Dissolved oxygen (DO),,8.11879,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.73565,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,"Temperature, water",,20.70839,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Nitrogen,Dissolved,0.752,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Total dissolved solids,Total,1340,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Phosphate-phosphorus,Dissolved,0.023,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Phosphate-phosphorus,Total,0.129,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Nitrogen,Total,0.6,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,09-19-2018,Turbidity,Total,69.2,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.898084,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.342624,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.50233,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.246121,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,11.72394,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.742933,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.997628,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.29849,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,21.82803,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,13.17264,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.275437,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.69934,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.747336,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,7.053895,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.18655,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.715797,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.709806,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.710604,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.715861,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,21.82803,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.898084,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.730584,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,21.25472,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.56267,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.20333,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.22491,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.710966,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.576206,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.30992,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.374476,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,13.17264,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.844414,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,9.860233,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.77893,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.40182,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Temperature, water",,20.4856,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.729835,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Dissolved oxygen (DO),,5.27929,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,pH,,8.748281,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Turbidity,Total,47.6,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,82.3,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Total dissolved solids,Total,1350,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Nitrogen,Total,0.655,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Phosphate-phosphorus,Dissolved,0.0197,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Nitrogen,Dissolved,0.65,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,09-19-2018,Phosphate-phosphorus,Total,0.118,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087,-111.77754,10-10-2018,Turbidity,Total,94.4,NTU
